step,x_mm,y_mm,z_mm,odor_conc,forward_cmd,turn_cmd,distance_to_source_mm
20,35.000254170009995,35.00004435546676,5.0,0.0001234307495963416,0.0001234307495963416,0.9998765692504037,21.212992346726264
21,35.0002657836594,35.000048536078296,5.0,0.0001234319104844564,0.0001234319104844564,0.9998765680895155,21.212981178534662
22,35.00027733032774,35.00005289861231,5.0,0.0001234330801836143,0.0001234330801836143,0.9998765669198164,21.21296992906719
23,35.00028880716626,35.000057441996425,5.0,0.00012343425840577365,0.00012343425840577365,0.9998765657415942,21.212958601096375
24,35.0003002113433,35.00006216511367,5.0,0.0001234354448607779,0.0001234354448607779,0.9998765645551392,21.212947197414184
25,35.00031154004506,35.00006706680272,5.0,0.00012343663925642564,0.00012343663925642564,0.9998765633607436,21.21293572083133
26,35.00032279047625,35.000072145858226,5.0,0.00012343784129854301,0.00012343784129854301,0.9998765621587015,21.212924174176564
27,35.000333959860775,35.000077401031064,5.0,0.00012343905069105575,0.00012343905069105575,0.999876560949309,21.212912560296026
28,35.00034504544247,35.000082831028664,5.0,0.000123440267136061,0.000123440267136061,0.9998765597328639,21.21290088205249
29,35.00035604448573,35.00008843451533,5.0,0.00012344149033390245,0.00012344149033390245,0.9998765585096661,21.21288914232469
30,35.00036695427619,35.00009421011254,5.0,0.00012344271998324162,0.00012344271998324162,0.9998765572800168,21.212877344006614
31,35.000377772121425,35.000100156399334,5.0,0.00012344395578113261,0.00012344395578113261,0.9998765560442189,21.212865490006774
32,35.000388495351594,35.00010627191259,5.0,0.0001234451974230972,0.0001234451974230972,0.9998765548025769,21.21285358324751
33,35.00039912132009,35.000112555147446,5.0,0.00012344644460319805,0.00012344644460319805,0.9998765535553968,21.212841626664268
34,35.000409647404226,35.00011900455763,5.0,0.00012344769701411434,0.00012344769701411434,0.9998765523029859,21.212829623204854
35,35.00042007100584,35.00012561855586,5.0,0.00012344895434721927,0.00012344895434721927,0.9998765510456528,21.212817575828737
36,35.00043038955197,35.00013239551423,5.0,0.00012345021629265256,0.00012345021629265256,0.9998765497837073,21.21280548750631
37,35.00044060049549,35.00013933376458,5.0,0.0001234514825393991,0.0001234514825393991,0.9998765485174606,21.212793361218147
38,35.0004507013157,35.00014643159895,5.0,0.00012345275277536483,0.00012345275277536483,0.9998765472472246,21.212781199954296
39,35.000460689518995,35.00015368726997,5.0,0.00012345402668745238,0.00012345402668745238,0.9998765459733125,21.21276900671352
40,35.000470562639464,35.00016109899129,5.0,0.00012345530396163873,0.00012345530396163873,0.9998765446960384,21.21275678450256
41,35.0004803182395,35.00016866493803,5.0,0.00012345658428305342,0.00012345658428305342,0.999876543415717,21.212744536335407
42,35.00048995391039,35.00017638324721,5.0,0.00012345786733605464,0.00012345786733605464,0.999876542132664,21.212732265232546
43,35.00049946727293,35.000184252018215,5.0,0.000123459152804308,0.000123459152804308,0.9998765408471957,21.21271997422023
44,35.00050885597801,35.00019226931328,5.0,0.00012346044037086248,0.00012346044037086248,0.9998765395596292,21.212707666329706
45,35.000518117707195,35.00020043315794,5.0,0.00012346172971823167,0.00012346172971823167,0.9998765382702818,21.212695344596483
46,35.00052725017327,35.00020874154152,5.0,0.00012346302052846958,0.00012346302052846958,0.9998765369794715,21.212683012059603
47,35.000536251120856,35.00021719241764,5.0,0.00012346431248324883,0.00012346431248324883,0.9998765356875168,21.212670671760854
48,35.00054511832693,35.000225783704686,5.0,0.00012346560526394024,0.00012346560526394024,0.999876534394736,21.21265832674405
49,35.0005538496014,35.00023451328638,5.0,0.0001234668985516911,0.0001234668985516911,0.9998765331014483,21.212645980054265
50,35.000562442787626,35.00024337901223,5.0,0.00012346819202750385,0.00012346819202750385,0.9998765318079725,21.212633634737095
51,35.00057089576296,35.00025237869813,5.0,0.00012346948537231327,0.00012346948537231327,0.9998765305146277,21.21262129383788
52,35.000579206439284,35.00026151012682,5.0,0.0001234707782670686,0.0001234707782670686,0.999876529221733,21.212608960400996
53,35.00058737276351,35.00027077104849,5.0,0.0001234720703928068,0.0001234720703928068,0.9998765279296072,21.21259663746906
54,35.00059539271811,35.00028015918132,5.0,0.00012347336143073753,0.00012347336143073753,0.9998765266385693,21.2125843280822
55,35.00060326432159,35.00028967221203,5.0,0.00012347465106231768,0.00012347465106231768,0.9998765253489377,21.21257203527732
56,35.000610985629,35.00029930779643,5.0,0.00012347593896933106,0.00012347593896933106,0.9998765240610307,21.21255976208731
57,35.00061855473242,35.00030906356006,5.0,0.00012347722483396702,0.00012347722483396702,0.999876522775166,21.212547511540333
58,35.00062596976141,35.000318937098704,5.0,0.00012347850833889986,0.00012347850833889986,0.9998765214916611,21.212535286659058
59,35.00063322888349,35.00032892597902,5.0,0.000123479789167366,0.000123479789167366,0.9998765202108326,21.212523090459936
60,35.0006403303046,35.00033902773913,5.0,0.00012348106700324173,0.00012348106700324173,0.9998765189329968,21.212510925952422
61,35.00064727226953,35.000349239889225,5.0,0.00012348234153112414,0.00012348234153112414,0.9998765176584689,21.212498796138263
62,35.00065405306238,35.00035955991218,5.0,0.0001234836124364051,0.0001234836124364051,0.9998765163875636,21.212486704010733
63,35.00066067100694,35.00036998526417,5.0,0.00012348487940535332,0.00012348487940535332,0.9998765151205946,21.212474652553905
64,35.000667124467164,35.00038051337531,5.0,0.00012348614212518927,0.00012348614212518927,0.9998765138578748,21.212462644741915
65,35.000673411847536,35.00039114165026,5.0,0.00012348740028416262,0.00012348740028416262,0.9998765125997159,21.212450683538226
66,35.00067953159348,35.00040186746889,5.0,0.00012348865357163105,0.00012348865357163105,0.9998765113464284,21.21243877189489
67,35.000685482191734,35.00041268818691,5.0,0.00012348990167813462,0.00012348990167813462,0.9998765100983219,21.212426912751827
68,35.000691262170754,35.000423601136546,5.0,0.00012349114429547535,0.00012349114429547535,0.9998765088557046,21.212415109036083
69,35.00069687010106,35.000434603627156,5.0,0.00012349238111679137,0.00012349238111679137,0.9998765076188832,21.212403363661124
70,35.00070230459559,35.00044569294593,5.0,0.0001234936118366341,0.0001234936118366341,0.9998765063881634,21.212391679526103
71,35.000707564310055,35.00045686635854,5.0,0.000123494836151044,0.000123494836151044,0.999876505163849,21.21238005951516
72,35.00071264794325,35.000468121109826,5.0,0.0001234960537576239,0.0001234960537576239,0.9998765039462424,21.212368506496677
73,35.000717554237426,35.00047945442446,5.0,0.00012349726435561715,0.00012349726435561715,0.9998765027356444,21.21235702332261
74,35.00072228197855,35.000490863507636,5.0,0.0001234984676459793,0.0001234984676459793,0.999876501532354,21.21234561282775
75,35.00072682999664,35.000502345545776,5.0,0.00012349966333145433,0.00012349966333145433,0.9998765003366685,21.212334277829033
