timestamp,x,y,z,conc,distance_to_source
0.0,20.01369591962703,20.001058070775112,3.0,0.01831563888873418,42.415975165892384
0.01,20.027296381908663,20.003172040806223,3.0,0.01835169715755844,42.404865873993934
0.02,20.040721712739337,20.006333840869846,3.0,0.01839016585293442,42.393140543711525
0.03,20.05389272907043,20.01052947428408,3.0,0.018430844241375456,42.38086458644756
0.04,20.06673116874143,20.015739014923142,3.0,0.018473517230211713,42.36810698798801
0.05,20.079160127834488,20.021936634788965,3.0,0.018517956025346456,42.35493999269008
0.06,20.091104503783402,20.02909066291995,3.0,0.01856391890177824,42.34143876033357
0.07,20.102491442150164,20.037163677363132,3.0,0.018611152096085156,42.32768099558292
0.08,20.113250784653157,20.046112631832134,3.0,0.018659390828927903,42.31374655033422
0.09,20.12331551569809,20.055889018515074,3.0,0.018708360464119857,42.2997169995972
0.1,20.132622204334083,20.0664390682812,3.0,0.018757777808925673,42.28567519198386
0.11,20.14111143824224,20.07770398926019,3.0,0.018807352557990306,42.27170477633714
0.12,20.148728246072192,20.08962024443359,3.0,0.018856788880682384,42.25788970652753
0.13,20.155422504184575,20.10211986848444,3.0,0.018905787148689568,42.24431372696455
0.14,20.16114932364447,20.1151308237021,3.0,0.01895404579747481,42.23105984190171
0.15,20.16586941315365,20.128577394239294,3.0,0.019001263311749943,42.21820977214634
0.16,20.169549413518492,20.142380617474483,3.0,0.01904714032152747,42.20584340330469
0.17,20.172162199235032,20.156458750654227,3.0,0.01909138179166191,42.19403823018302
0.18,20.1736871428414,20.17072777038808,3.0,0.019133699284196854,42.18286880241079
0.19,20.174110337847313,20.1851019019562,3.0,0.019173813269409378,42.172406176736494
0.2,20.173424776304984,20.199494174781808,3.0,0.01921145545831335,42.16271738175329
0.21,20.171630477437365,20.213816999832865,3.0,0.0192463711266754,42.153864901026445
0.22,20.168734564187613,20.22798276416688,3.0,0.019278321398433922,42.145906180703236
0.23,20.16475128509322,20.241904437336277,3.0,0.019307085454908977,42.13889316767792
0.24,20.159701979512775,20.255496183945993,3.0,0.01933246263544809,42.132871884251436
0.25,20.153614984931522,20.268673976315604,3.0,0.019354274395249015,42.127882044963016
0.26,20.146525485830722,20.281356200958548,3.0,0.019372366087086194,42.123956720878674
0.27,20.13847530440835,20.293464252462794,3.0,0.019386608535565977,42.12112205610311
0.28,20.129512634266767,20.304923108348422,3.0,0.019396899375330158,42.119397040645396
0.29,20.11969171901605,20.31566187859316,3.0,0.019403164128270478,42.11879334302735
0.3,20.109072478558456,20.32561432375775,3.0,0.019405356999221756,42.11931520519348
0.31,20.09772008659917,20.33471933600617,3.0,0.019403461374650512,42.12095940138236
0.32,20.08570450364965,20.342921377794124,3.0,0.019397490014401286,42.12371526167495
0.33,20.07309997043435,20.350170873581924,3.0,0.019387484932432843,42.12756475996929
0.34,20.05998446716184,20.356424550600764,3.0,0.019373516968488155,42.13248266516958
0.35000000000000003,20.046439144564157,20.361645725446913,3.0,0.01935568505859851,42.138436753446584
0.36,20.032547732932834,20.36580453407743,3.0,0.01933411521803631,42.145388078548464
0.37,20.018395935580465,20.36887810361236,3.0,0.019308959255621178,42.15329129634127
0.38,20.004070813230285,20.370850665190574,3.0,0.01928039324298971,42.16209503905304
0.39,19.989660165784763,20.371713607958256,3.0,0.01924861576642698,42.17174233410248
0.4,19.975251917753337,20.371465475069858,3.0,0.019213845992022825,42.18217106192321
0.41000000000000003,19.960933513338194,20.37011190333281,3.0,0.019176321577192495,42.19331444685412
0.42,19.94679132679728,20.367665508813136,3.0,0.01913629646295577,42.205101574959514
0.43,19.93291009324037,20.364145721325862,3.0,0.01909403858180746,42.21745793256594
0.44,19.919372364482943,20.35957857125167,3.0,0.01904982751557285,42.23030595935146
0.45,19.906257994001024,20.353996432542875,3.0,0.019003952136392548,42.24356560998738
0.46,19.893643654415946,20.34743772610363,3.0,0.01895670826201519,42.25715491860037
0.47000000000000003,19.881602390307872,20.339946587951644,3.0,0.018908396354004164,42.27099056067967
0.48,19.870203208527606,20.331572506693494,3.0,0.018859319284411393,42.2849884074834
0.49,19.859510707562535,20.32236993487907,3.0,0.018809780193063886,42.299064068483915
0.5,19.849584746927402,20.31239787874933,3.0,0.018760080453979967,42.313133417916475
0.51,19.840480157005494,20.3017194707652,3.0,0.01871051776570362,42.327113102042595
0.52,19.832246489269206,20.290401529114312,3.0,0.0186613843766329,42.34092102429355
0.53,19.824927806367853,20.27851410814727,3.0,0.018612965452823708,42.35447680600615
0.54,19.81856251118922,20.266130043408,3.0,0.01856553759235882,42.367702220990424
0.55,19.81318321368208,20.25332449460478,3.0,0.018519367487254104,42.380521602665596
0.56,19.80881663397041,20.24017448953035,3.0,0.018474710731082648,42.392862222959444
0.5700000000000001,19.80548354009479,20.226758471591964,3.0,0.01843181076806815,42.404654642579125
0.58,19.803198718580134,20.21315585326391,3.0,0.018390897977353767,42.41583303262482
0.59,19.801970975947356,20.199446577434855,3.0,0.018352188884498938,42.42633546782806
0.6,19.80180316925556,20.18571068829705,3.0,0.018315885490988768,42.436104191953206
0.61,19.802692263774976,20.17202791312018,3.0,0.018282174711647368,42.44508585610303
0.62,19.80462941594379,20.158477255974272,3.0,0.018251227909303374,42.45323173081988
0.63,19.807600079848065,20.145136604217214,3.0,0.01822320051583891,42.460497892973905
0.64,19.811584135576897,20.132082348345808,3.0,0.018198231728830172,42.46684538848334
0.65,19.816556037939154,20.11938901562693,3.0,0.018176444273326597,42.4722403719218
0.66,19.822484984177343,20.107128917777654,3.0,0.018157944218885336,42.47665422403896
0.67,19.82933509947311,20.095371812850892,3.0,0.018142820842742293,42.48006364815757
0.68,19.837065639202216,20.08418458140528,3.0,0.018131146530933964,42.48245074631671
0.6900000000000001,19.84563120705956,20.073630916994098,3.0,0.018122976710252984,42.48380307591297
0.7000000000000001,19.854981988332508,20.06377103099606,3.0,0.01811834980509917,42.48411368745249
0.71,19.865063997749036,20.054661371829372,3.0,0.01811728721455329,42.483381143872826
0.72,19.875819341462417,20.04635435863686,3.0,0.018119793306327497,42.481609521727904
0.73,19.88718649285237,20.038898129602355,3.0,0.018125855425616125,42.47880839435822
