timestamp,x,y,z,conc,distance_to_source
0.0,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.01,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.02,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.03,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.04,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.05,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.06,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.07,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.08,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.09,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.1,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.11,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.12,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.13,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.14,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.15,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.16,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.17,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.18,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.19,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.2,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.21,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.22,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.23,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.24,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.25,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.26,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.27,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.28,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.29,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.3,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.31,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.32,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.33,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.34,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.35000000000000003,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.36,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.37,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.38,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.39,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.4,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.41000000000000003,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.42,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.43,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.44,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.45,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.46,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.47000000000000003,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.48,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.49,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.5,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.51,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.52,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.53,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.54,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.55,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.56,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.5700000000000001,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.58,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.59,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.6,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.61,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.62,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.63,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.64,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.65,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.66,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.67,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.68,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.6900000000000001,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.7000000000000001,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.71,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
0.72,20.0,20.0,3.0,1.921947727823849e-98,42.42640687119285
