step,time_s,x_mm,y_mm,z_mm,odor,forward_cmd,turn_cmd,wing_Hz,left_leg,right_leg
740,7.4,11.457081945494718,10.0,5.0,0.021128144687672035,0.021128144687672035,0.0,3.1692217031508054,0.0,-0.0
741,7.41,11.459195190156583,10.0,5.0,0.021132446618649794,0.021132446618649794,0.0,3.169866992797469,0.0,-0.0
742,7.42,11.461308865163161,10.0,5.0,0.02113675006578205,0.02113675006578205,0.0,3.1705125098673075,0.0,-0.0
743,7.43,11.46342297066614,10.0,5.0,0.021141055029802926,0.021141055029802926,0.0,3.171158254470439,0.0,-0.0
744,7.44,11.465537506817286,10.0,5.0,0.021145361511447063,0.021145361511447063,0.0,3.1718042267170596,0.0,-0.0
745,7.45,11.467652473768432,10.0,5.0,0.02114966951144947,0.02114966951144947,0.0,3.1724504267174205,0.0,-0.0
746,7.46,11.469767871671486,10.0,5.0,0.021153979030545642,0.021153979030545642,0.0,3.1730968545818463,0.0,-0.0
747,7.47,11.471883700678433,10.0,5.0,0.02115829006947148,0.02115829006947148,0.0,3.173743510420722,0.0,-0.0
748,7.48,11.47399996094133,10.0,5.0,0.021162602628963377,0.021162602628963377,0.0,3.1743903943445066,0.0,-0.0
749,7.49,11.476116652612305,10.0,5.0,0.021166916709758107,0.021166916709758107,0.0,3.175037506463716,0.0,-0.0
750,7.5,11.478233775843565,10.0,5.0,0.021171232312592946,0.021171232312592946,0.0,3.175684846888942,0.0,-0.0
751,7.51,11.480351330787386,10.0,5.0,0.021175549438205564,0.021175549438205564,0.0,3.1763324157308346,0.0,-0.0
752,7.5200000000000005,11.482469317596118,10.0,5.0,0.021179868087334092,0.021179868087334092,0.0,3.176980213100114,0.0,-0.0
753,7.53,11.48458773642219,10.0,5.0,0.021184188260717125,0.021184188260717125,0.0,3.1776282391075688,0.0,-0.0
754,7.54,11.4867065874181,10.0,5.0,0.021188509959093656,0.021188509959093656,0.0,3.1782764938640486,0.0,-0.0
755,7.55,11.48882587073642,10.0,5.0,0.021192833183203152,0.021192833183203152,0.0,3.178924977480473,0.0,-0.0
756,7.5600000000000005,11.490945586529799,10.0,5.0,0.021197157933785554,0.021197157933785554,0.0,3.179573690067833,0.0,-0.0
757,7.57,11.493065734950957,10.0,5.0,0.02120148421158116,0.02120148421158116,0.0,3.180222631737174,0.0,-0.0
758,7.58,11.49518631615269,10.0,5.0,0.021205812017330822,0.021205812017330822,0.0,3.1808718025996234,0.0,-0.0
759,7.59,11.497307330287867,10.0,5.0,0.021210141351775718,0.021210141351775718,0.0,3.1815212027663575,0.0,-0.0
760,7.6000000000000005,11.499428777509433,10.0,5.0,0.021214472215657594,0.021214472215657594,0.0,3.182170832348639,0.0,-0.0
761,7.61,11.501550657970405,10.0,5.0,0.021218804609718547,0.021218804609718547,0.0,3.182820691457782,0.0,-0.0
762,7.62,11.503672971823875,10.0,5.0,0.021223138534701178,0.021223138534701178,0.0,3.1834707802051767,0.0,-0.0
763,7.63,11.50579571922301,10.0,5.0,0.02122747399134848,0.02122747399134848,0.0,3.184121098702272,0.0,-0.0
764,7.640000000000001,11.50791890032105,10.0,5.0,0.02123181098040396,0.02123181098040396,0.0,3.184771647060594,0.0,-0.0
765,7.65,11.51004251527131,10.0,5.0,0.021236149502611518,0.021236149502611518,0.0,3.1854224253917276,0.0,-0.0
766,7.66,11.512166564227181,10.0,5.0,0.021240489558715502,0.021240489558715502,0.0,3.1860734338073256,0.0,-0.0
767,7.67,11.514291047342127,10.0,5.0,0.021244831149460755,0.021244831149460755,0.0,3.186724672419113,0.0,-0.0
768,7.68,11.516415964769687,10.0,5.0,0.021249174275592538,0.021249174275592538,0.0,3.1873761413388806,0.0,-0.0
769,7.69,11.518541316663473,10.0,5.0,0.021253518937856524,0.021253518937856524,0.0,3.1880278406784788,0.0,-0.0
770,7.7,11.520667103177173,10.0,5.0,0.021257865136998923,0.021257865136998923,0.0,3.1886797705498386,0.0,-0.0
771,7.71,11.52279332446455,10.0,5.0,0.02126221287376631,0.02126221287376631,0.0,3.189331931064946,0.0,-0.0
772,7.72,11.52491998067944,10.0,5.0,0.021266562148905717,0.021266562148905717,0.0,3.1899843223358575,0.0,-0.0
773,7.73,11.527047071975757,10.0,5.0,0.021270912963164693,0.021270912963164693,0.0,3.190636944474704,0.0,-0.0
774,7.74,11.529174598507486,10.0,5.0,0.021275265317291164,0.021275265317291164,0.0,3.1912897975936745,0.0,-0.0
775,7.75,11.53130256042869,10.0,5.0,0.02127961921203355,0.02127961921203355,0.0,3.1919428818050326,0.0,-0.0
776,7.76,11.533430957893504,10.0,5.0,0.021283974648140695,0.021283974648140695,0.0,3.1925961972211043,0.0,-0.0
777,7.7700000000000005,11.53555979105614,10.0,5.0,0.021288331626361904,0.021288331626361904,0.0,3.1932497439542855,0.0,-0.0
778,7.78,11.537689060070885,10.0,5.0,0.021292690147446957,0.021292690147446957,0.0,3.1939035221170435,0.0,-0.0
779,7.79,11.5398187650921,10.0,5.0,0.021297050212146035,0.021297050212146035,0.0,3.1945575318219053,0.0,-0.0
780,7.8,11.541948906274222,10.0,5.0,0.02130141182120978,0.02130141182120978,0.0,3.195211773181467,0.0,-0.0
781,7.8100000000000005,11.54407948377176,10.0,5.0,0.021305774975389363,0.021305774975389363,0.0,3.1958662463084044,0.0,-0.0
782,7.82,11.546210497739304,10.0,5.0,0.021310139675436296,0.021310139675436296,0.0,3.1965209513154442,0.0,-0.0
783,7.83,11.548341948331515,10.0,5.0,0.021314505922102617,0.021314505922102617,0.0,3.1971758883153925,0.0,-0.0
784,7.84,11.55047383570313,10.0,5.0,0.021318873716140777,0.021318873716140777,0.0,3.1978310574211166,0.0,-0.0
785,7.8500000000000005,11.55260616000896,10.0,5.0,0.021323243058303742,0.021323243058303742,0.0,3.1984864587455615,0.0,-0.0
786,7.86,11.554738921403894,10.0,5.0,0.021327613949344845,0.021327613949344845,0.0,3.199142092401727,0.0,-0.0
787,7.87,11.556872120042895,10.0,5.0,0.02133198639001791,0.02133198639001791,0.0,3.199797958502687,0.0,-0.0
788,7.88,11.559005756081003,10.0,5.0,0.021336360381077252,0.021336360381077252,0.0,3.2004540571615876,0.0,-0.0
789,7.890000000000001,11.561139829673332,10.0,5.0,0.0213407359232776,0.0213407359232776,0.0,3.20111038849164,0.0,-0.0
790,7.9,11.563274340975068,10.0,5.0,0.021345113017374115,0.021345113017374115,0.0,3.201766952606117,0.0,-0.0
791,7.91,11.565409290141481,10.0,5.0,0.021349491664122505,0.021349491664122505,0.0,3.202423749618376,0.0,-0.0
792,7.92,11.56754467732791,10.0,5.0,0.021353871864278808,0.021353871864278808,0.0,3.2030807796418213,0.0,-0.0
793,7.930000000000001,11.569680502689769,10.0,5.0,0.021358253618599644,0.021358253618599644,0.0,3.2037380427899467,0.0,-0.0
794,7.94,11.571816766382554,10.0,5.0,0.021362636927841995,0.021362636927841995,0.0,3.204395539176299,0.0,-0.0
795,7.95,11.57395346856183,10.0,5.0,0.021367021792763327,0.021367021792763327,0.0,3.205053268914499,0.0,-0.0
796,7.96,11.576090609383243,10.0,5.0,0.021371408214121576,0.021371408214121576,0.0,3.2057112321182366,0.0,-0.0
797,7.97,11.57822818900251,10.0,5.0,0.021375796192675142,0.021375796192675142,0.0,3.2063694289012714,0.0,-0.0
798,7.98,11.580366207575429,10.0,5.0,0.02138018572918285,0.02138018572918285,0.0,3.2070278593774275,0.0,-0.0
799,7.99,11.582504665257868,10.0,5.0,0.021384576824404,0.021384576824404,0.0,3.2076865236606,0.0,-0.0
800,8.0,11.584643562205779,10.0,5.0,0.02138896947909836,0.02138896947909836,0.0,3.208345421864754,0.0,-0.0
801,8.01,11.586782898575182,10.0,5.0,0.021393363694026123,0.021393363694026123,0.0,3.2090045541039185,0.0,-0.0
802,8.02,11.588922674522177,10.0,5.0,0.021397759469948017,0.021397759469948017,0.0,3.2096639204922024,0.0,-0.0
803,8.03,11.59106289020294,10.0,5.0,0.021402156807625132,0.021402156807625132,0.0,3.2103235211437697,0.0,-0.0
804,8.040000000000001,11.593203545773722,10.0,5.0,0.02140655570781906,0.02140655570781906,0.0,3.2109833561728593,0.0,-0.0
805,8.05,11.59534464139085,10.0,5.0,0.02141095617129186,0.02141095617129186,0.0,3.2116434256937794,0.0,-0.0
806,8.06,11.597486177210731,10.0,5.0,0.02141535819880606,0.02141535819880606,0.0,3.212303729820909,0.0,-0.0
807,8.07,11.599628153389844,10.0,5.0,0.021419761791124627,0.021419761791124627,0.0,3.212964268668694,0.0,-0.0
808,8.08,11.601770570084746,10.0,5.0,0.02142416694901098,0.02142416694901098,0.0,3.213625042351647,0.0,-0.0
809,8.09,11.603913427452069,10.0,5.0,0.02142857367322903,0.02142857367322903,0.0,3.2142860509843545,0.0,-0.0
810,8.1,11.606056725648523,10.0,5.0,0.02143298196454311,0.02143298196454311,0.0,3.2149472946814663,0.0,-0.0
811,8.11,11.608200464830896,10.0,5.0,0.021437391823718066,0.021437391823718066,0.0,3.21560877355771,0.0,-0.0
812,8.120000000000001,11.610344645156047,10.0,5.0,0.021441803251519148,0.021441803251519148,0.0,3.216270487727872,0.0,-0.0
813,8.13,11.61248926678092,10.0,5.0,0.021446216248712142,0.021446216248712142,0.0,3.2169324373068213,0.0,-0.0
814,8.14,11.614634329862525,10.0,5.0,0.021450630816063198,0.021450630816063198,0.0,3.2175946224094796,0.0,-0.0
815,8.15,11.61677983455796,10.0,5.0,0.021455046954339013,0.021455046954339013,0.0,3.2182570431508517,0.0,-0.0
816,8.16,11.61892578102439,10.0,5.0,0.021459464664306708,0.021459464664306708,0.0,3.218919699646006,0.0,-0.0
817,8.17,11.621072169419064,10.0,5.0,0.021463883946733864,0.021463883946733864,0.0,3.2195825920100796,0.0,-0.0
818,8.18,11.623218999899303,10.0,5.0,0.021468304802388566,0.021468304802388566,0.0,3.220245720358285,0.0,-0.0
819,8.19,11.625366272622507,10.0,5.0,0.02147272723203932,0.02147272723203932,0.0,3.2209090848058977,0.0,-0.0
820,8.2,11.627513987746152,10.0,5.0,0.021477151236455102,0.021477151236455102,0.0,3.2215726854682654,0.0,-0.0
821,8.21,11.629662145427792,10.0,5.0,0.02148157681640538,0.02148157681640538,0.0,3.2222365224608067,0.0,-0.0
822,8.22,11.631810745825058,10.0,5.0,0.021486003972660046,0.021486003972660046,0.0,3.222900595899007,0.0,-0.0
823,8.23,11.633959789095657,10.0,5.0,0.02149043270598949,0.02149043270598949,0.0,3.2235649058984235,0.0,-0.0
824,8.24,11.636109275397374,10.0,5.0,0.021494863017164564,0.021494863017164564,0.0,3.2242294525746846,0.0,-0.0
825,8.25,11.638259204888069,10.0,5.0,0.021499294906956574,0.021499294906956574,0.0,3.224894236043486,0.0,-0.0
826,8.26,11.640409577725682,10.0,5.0,0.02150372837613731,0.02150372837613731,0.0,3.2255592564205964,0.0,-0.0
827,8.27,11.64256039406823,10.0,5.0,0.021508163425478982,0.021508163425478982,0.0,3.2262245138218475,0.0,-0.0
828,8.28,11.644711654073806,10.0,5.0,0.021512600055754335,0.021512600055754335,0.0,3.22689000836315,0.0,-0.0
829,8.290000000000001,11.64686335790058,10.0,5.0,0.021517038267736557,0.021517038267736557,0.0,3.2275557401604837,0.0,-0.0
830,8.3,11.6490155057068,10.0,5.0,0.02152147806219928,0.02152147806219928,0.0,3.228221709329892,0.0,-0.0
831,8.31,11.65116809765079,10.0,5.0,0.02152591943991661,0.02152591943991661,0.0,3.2288879159874915,0.0,-0.0
832,8.32,11.653321133890957,10.0,5.0,0.02153036240166314,0.02153036240166314,0.0,3.229554360249471,0.0,-0.0
833,8.33,11.655474614585778,10.0,5.0,0.021534806948213914,0.021534806948213914,0.0,3.230221042232087,0.0,-0.0
834,8.34,11.657628539893812,10.0,5.0,0.021539253080344465,0.021539253080344465,0.0,3.23088796205167,0.0,-0.0
835,8.35,11.659782909973694,10.0,5.0,0.02154370079883077,0.02154370079883077,0.0,3.2315551198246157,0.0,-0.0
836,8.36,11.66193772498414,10.0,5.0,0.02154815010444931,0.02154815010444931,0.0,3.2322225156673965,0.0,-0.0
837,8.370000000000001,11.664092985083938,10.0,5.0,0.021552600997976998,0.021552600997976998,0.0,3.2328901496965496,0.0,-0.0
838,8.38,11.666248690431956,10.0,5.0,0.021557053480191227,0.021557053480191227,0.0,3.233558022028684,0.0,-0.0
839,8.39,11.668404841187144,10.0,5.0,0.021561507551869866,0.021561507551869866,0.0,3.23422613278048,0.0,-0.0
840,8.4,11.670561437508523,10.0,5.0,0.021565963213791287,0.021565963213791287,0.0,3.234894482068693,0.0,-0.0
841,8.41,11.672718479555197,10.0,5.0,0.021570420466734287,0.021570420466734287,0.0,3.235563070010143,0.0,-0.0
842,8.42,11.674875967486345,10.0,5.0,0.02157487931147814,0.02157487931147814,0.0,3.236231896721721,0.0,-0.0
843,8.43,11.677033901461225,10.0,5.0,0.021579339748802624,0.021579339748802624,0.0,3.2369009623203935,0.0,-0.0
844,8.44,11.679192281639175,10.0,5.0,0.02158380177948795,0.02158380177948795,0.0,3.2375702669231923,0.0,-0.0
845,8.45,11.681351108179607,10.0,5.0,0.0215882654043148,0.0215882654043148,0.0,3.2382398106472197,0.0,-0.0
846,8.46,11.683510381242014,10.0,5.0,0.021592730624064402,0.021592730624064402,0.0,3.23890959360966,0.0,-0.0
847,8.47,11.685670100985966,10.0,5.0,0.02159719743951837,0.02159719743951837,0.0,3.239579615927756,0.0,-0.0
848,8.48,11.687830267571112,10.0,5.0,0.02160166585145882,0.02160166585145882,0.0,3.240249877718823,0.0,-0.0
849,8.49,11.689990881157179,10.0,5.0,0.021606135860668372,0.021606135860668372,0.0,3.2409203791002557,0.0,-0.0
850,8.5,11.692151941903973,10.0,5.0,0.021610607467930074,0.021610607467930074,0.0,3.241591120189511,0.0,-0.0
851,8.51,11.694313449971375,10.0,5.0,0.021615080674027464,0.021615080674027464,0.0,3.2422621011041195,0.0,-0.0
852,8.52,11.69647540551935,10.0,5.0,0.021619555479744597,0.021619555479744597,0.0,3.2429333219616896,0.0,-0.0
853,8.53,11.698637808707936,10.0,5.0,0.021624031885865935,0.021624031885865935,0.0,3.24360478287989,0.0,-0.0
854,8.540000000000001,11.700800659697254,10.0,5.0,0.021628509893176443,0.021628509893176443,0.0,3.2442764839764666,0.0,-0.0
855,8.55,11.7029639586475,10.0,5.0,0.02163298950246159,0.02163298950246159,0.0,3.244948425369239,0.0,-0.0
856,8.56,11.705127705718951,10.0,5.0,0.02163747071450731,0.02163747071450731,0.0,3.2456206071760967,0.0,-0.0
857,8.57,11.707291901071962,10.0,5.0,0.021641953530099962,0.021641953530099962,0.0,3.2462930295149945,0.0,-0.0
858,8.58,11.709456544866963,10.0,5.0,0.021646437950026434,0.021646437950026434,0.0,3.246965692503965,0.0,-0.0
859,8.59,11.711621637264471,10.0,5.0,0.021650923975074107,0.021650923975074107,0.0,3.2476385962611163,0.0,-0.0
860,8.6,11.713787178425074,10.0,5.0,0.021655411606030767,0.021655411606030767,0.0,3.248311740904615,0.0,-0.0
861,8.61,11.715953168509442,10.0,5.0,0.021659900843684757,0.021659900843684757,0.0,3.2489851265527134,0.0,-0.0
862,8.620000000000001,11.718119607678325,10.0,5.0,0.02166439168882486,0.02166439168882486,0.0,3.249658753323729,0.0,-0.0
863,8.63,11.72028649609255,10.0,5.0,0.021668884142240323,0.021668884142240323,0.0,3.2503326213360486,0.0,-0.0
864,8.64,11.722453833913022,10.0,5.0,0.021673378204720893,0.021673378204720893,0.0,3.251006730708134,0.0,-0.0
865,8.65,11.724621621300727,10.0,5.0,0.02167787387705682,0.02167787387705682,0.0,3.251681081558523,0.0,-0.0
866,8.66,11.726789858416732,10.0,5.0,0.021682371160038787,0.021682371160038787,0.0,3.252355674005818,0.0,-0.0
867,8.67,11.728958545422177,10.0,5.0,0.02168687005445796,0.02168687005445796,0.0,3.253030508168694,0.0,-0.0
868,8.68,11.731127682478288,10.0,5.0,0.021691370561106035,0.021691370561106035,0.0,3.253705584165905,0.0,-0.0
869,8.69,11.733297269746366,10.0,5.0,0.02169587268077516,0.02169587268077516,0.0,3.254380902116274,0.0,-0.0
870,8.700000000000001,11.735467307387792,10.0,5.0,0.021700376414257923,0.021700376414257923,0.0,3.2550564621386884,0.0,-0.0
871,8.71,11.737637795564027,10.0,5.0,0.021704881762347458,0.021704881762347458,0.0,3.255732264352119,0.0,-0.0
872,8.72,11.739808734436611,10.0,5.0,0.021709388725837338,0.021709388725837338,0.0,3.2564083088756006,0.0,-0.0
873,8.73,11.741980124167164,10.0,5.0,0.021713897305521635,0.021713897305521635,0.0,3.2570845958282453,0.0,-0.0
874,8.74,11.744151964917384,10.0,5.0,0.021718407502194927,0.021718407502194927,0.0,3.257761125329239,0.0,-0.0
875,8.75,11.746324256849048,10.0,5.0,0.021722919316652236,0.021722919316652236,0.0,3.2584378974978354,0.0,-0.0
876,8.76,11.748497000124017,10.0,5.0,0.021727432749689034,0.021727432749689034,0.0,3.2591149124533554,0.0,-0.0
877,8.77,11.750670194904227,10.0,5.0,0.021731947802101383,0.021731947802101383,0.0,3.2597921703152073,0.0,-0.0
878,8.78,11.752843841351696,10.0,5.0,0.02173646447468575,0.02173646447468575,0.0,3.2604696712028622,0.0,-0.0
879,8.790000000000001,11.75501793962852,10.0,5.0,0.021740982768239093,0.021740982768239093,0.0,3.2611474152358637,0.0,-0.0
880,8.8,11.757192489896875,10.0,5.0,0.02174550268355886,0.02174550268355886,0.0,3.261825402533829,0.0,-0.0
881,8.81,11.759367492319019,10.0,5.0,0.021750024221443003,0.021750024221443003,0.0,3.2625036332164505,0.0,-0.0
882,8.82,11.761542947057288,10.0,5.0,0.021754547382689948,0.021754547382689948,0.0,3.2631821074034923,0.0,-0.0
883,8.83,11.763718854274098,10.0,5.0,0.021759072168098616,0.021759072168098616,0.0,3.2638608252147923,0.0,-0.0
884,8.84,11.765895214131945,10.0,5.0,0.021763598578468362,0.021763598578468362,0.0,3.2645397867702544,0.0,-0.0
885,8.85,11.768072026793405,10.0,5.0,0.02176812661459911,0.02176812661459911,0.0,3.2652189921898667,0.0,-0.0
886,8.86,11.770249292421134,10.0,5.0,0.021772656277291202,0.021772656277291202,0.0,3.2658984415936803,0.0,-0.0
887,8.870000000000001,11.772427011177868,10.0,5.0,0.021777187567345493,0.021777187567345493,0.0,3.266578135101824,0.0,-0.0
888,8.88,11.774605183226424,10.0,5.0,0.02178172048556331,0.02178172048556331,0.0,3.267258072834496,0.0,-0.0
889,8.89,11.776783808729698,10.0,5.0,0.02178625503274651,0.02178625503274651,0.0,3.267938254911977,0.0,-0.0
890,8.9,11.778962887850668,10.0,5.0,0.021790791209697367,0.021790791209697367,0.0,3.268618681454605,0.0,-0.0
891,8.91,11.78114242075239,10.0,5.0,0.021795329017218742,0.021795329017218742,0.0,3.2692993525828116,0.0,-0.0
892,8.92,11.783322407598002,10.0,5.0,0.021799868456113883,0.021799868456113883,0.0,3.2699802684170822,0.0,-0.0
893,8.93,11.78550284855072,10.0,5.0,0.021804409527186576,0.021804409527186576,0.0,3.2706614290779865,0.0,-0.0
894,8.94,11.787683743773844,10.0,5.0,0.021808952231241126,0.021808952231241126,0.0,3.271342834686169,0.0,-0.0
895,8.950000000000001,11.789865093430752,10.0,5.0,0.021813496569082234,0.021813496569082234,0.0,3.2720244853623353,0.0,-0.0
896,8.96,11.792046897684903,10.0,5.0,0.021818042541515204,0.021818042541515204,0.0,3.2727063812272803,0.0,-0.0
897,8.97,11.794229156699839,10.0,5.0,0.021822590149345764,0.021822590149345764,0.0,3.2733885224018646,0.0,-0.0
898,8.98,11.796411870639176,10.0,5.0,0.021827139393380122,0.021827139393380122,0.0,3.2740709090070186,0.0,-0.0
899,8.99,11.798595039666619,10.0,5.0,0.021831690274425008,0.021831690274425008,0.0,3.274753541163751,0.0,-0.0
900,9.0,11.800778663945948,10.0,5.0,0.021836242793287632,0.021836242793287632,0.0,3.2754364189931446,0.0,-0.0
901,9.01,11.802962743641025,10.0,5.0,0.021840796950775714,0.021840796950775714,0.0,3.276119542616357,0.0,-0.0
902,9.02,11.805147278915795,10.0,5.0,0.02184535274769742,0.02184535274769742,0.0,3.276802912154613,0.0,-0.0
903,9.03,11.807332269934282,10.0,5.0,0.021849910184861477,0.021849910184861477,0.0,3.2774865277292213,0.0,-0.0
904,9.040000000000001,11.80951771686059,10.0,5.0,0.021854469263077023,0.021854469263077023,0.0,3.2781703894615535,0.0,-0.0
905,9.05,11.811703619858905,10.0,5.0,0.021859029983153783,0.021859029983153783,0.0,3.2788544974730676,0.0,-0.0
906,9.06,11.813889979093496,10.0,5.0,0.02186359234590186,0.02186359234590186,0.0,3.2795388518852793,0.0,-0.0
907,9.07,11.816076794728708,10.0,5.0,0.021868156352131986,0.021868156352131986,0.0,3.280223452819798,0.0,-0.0
908,9.08,11.818264066928974,10.0,5.0,0.021872722002655245,0.021872722002655245,0.0,3.280908300398287,0.0,-0.0
909,9.09,11.820451795858801,10.0,5.0,0.02187728929828333,0.02187728929828333,0.0,3.2815933947424996,0.0,-0.0
910,9.1,11.822639981682784,10.0,5.0,0.02188185823982838,0.02188185823982838,0.0,3.282278735974257,0.0,-0.0
911,9.11,11.824828624565594,10.0,5.0,0.02188642882810302,0.02188642882810302,0.0,3.282964324215453,0.0,-0.0
912,9.120000000000001,11.827017724671986,10.0,5.0,0.021891001063920397,0.021891001063920397,0.0,3.2836501595880594,0.0,-0.0
913,9.13,11.829207282166795,10.0,5.0,0.02189557494809412,0.02189557494809412,0.0,3.2843362422141182,0.0,-0.0
914,9.14,11.83139729721494,10.0,5.0,0.021900150481438316,0.021900150481438316,0.0,3.2850225722157473,0.0,-0.0
915,9.15,11.833587769981417,10.0,5.0,0.021904727664767643,0.021904727664767643,0.0,3.2857091497151463,0.0,-0.0
916,9.16,11.835778700631307,10.0,5.0,0.021909306498897187,0.021909306498897187,0.0,3.286395974834578,0.0,-0.0
917,9.17,11.83797008932977,10.0,5.0,0.021913886984642583,0.021913886984642583,0.0,3.2870830476963873,0.0,-0.0
918,9.18,11.840161936242053,10.0,5.0,0.021918469122819917,0.021918469122819917,0.0,3.2877703684229873,0.0,-0.0
919,9.19,11.842354241533478,10.0,5.0,0.021923052914245816,0.021923052914245816,0.0,3.2884579371368723,0.0,-0.0
920,9.200000000000001,11.844547005369451,10.0,5.0,0.021927638359737392,0.021927638359737392,0.0,3.2891457539606086,0.0,-0.0
921,9.21,11.846740227915463,10.0,5.0,0.02193222546011226,0.02193222546011226,0.0,3.289833819016839,0.0,-0.0
922,9.22,11.848933909337083,10.0,5.0,0.021936814216188507,0.021936814216188507,0.0,3.290522132428276,0.0,-0.0
923,9.23,11.85112804979996,10.0,5.0,0.021941404628784765,0.021941404628784765,0.0,3.291210694317715,0.0,-0.0
924,9.24,11.853322649469833,10.0,5.0,0.021945996698720105,0.021945996698720105,0.0,3.2918995048080157,0.0,-0.0
925,9.25,11.855517708512515,10.0,5.0,0.021950590426814152,0.021950590426814152,0.0,3.292588564022123,0.0,-0.0
926,9.26,11.857713227093903,10.0,5.0,0.021955185813887012,0.021955185813887012,0.0,3.293277872083052,0.0,-0.0
927,9.27,11.85990920537998,10.0,5.0,0.021959782860759298,0.021959782860759298,0.0,3.2939674291138945,0.0,-0.0
928,9.28,11.862105643536806,10.0,5.0,0.021964381568252082,0.021964381568252082,0.0,3.2946572352378123,0.0,-0.0
929,9.290000000000001,11.864302541730524,10.0,5.0,0.02196898193718704,0.02196898193718704,0.0,3.295347290578056,0.0,-0.0
930,9.3,11.866499900127362,10.0,5.0,0.02197358396838621,0.02197358396838621,0.0,3.2960375952579315,0.0,-0.0
931,9.31,11.86869771889363,10.0,5.0,0.02197818766267226,0.02197818766267226,0.0,3.296728149400839,0.0,-0.0
932,9.32,11.870895998195717,10.0,5.0,0.021982793020868245,0.021982793020868245,0.0,3.297418953130237,0.0,-0.0
933,9.33,11.873094738200097,10.0,5.0,0.021987400043797848,0.021987400043797848,0.0,3.298110006569677,0.0,-0.0
934,9.34,11.875293939073325,10.0,5.0,0.021992008732285146,0.021992008732285146,0.0,3.298801309842772,0.0,-0.0
935,9.35,11.87749360098204,10.0,5.0,0.02199661908715477,0.02199661908715477,0.0,3.299492863073216,0.0,-0.0
936,9.36,11.879693724092963,10.0,5.0,0.022001231109231877,0.022001231109231877,0.0,3.3001846663847814,0.0,-0.0
937,9.370000000000001,11.881894308572898,10.0,5.0,0.02200584479934205,0.02200584479934205,0.0,3.3008767199013076,0.0,-0.0
938,9.38,11.884095354588728,10.0,5.0,0.022010460158311467,0.022010460158311467,0.0,3.30156902374672,0.0,-0.0
939,9.39,11.886296862307425,10.0,5.0,0.02201507718696677,0.02201507718696677,0.0,3.3022615780450155,0.0,-0.0
940,9.4,11.888498831896039,10.0,5.0,0.02201969588613505,0.02201969588613505,0.0,3.3029543829202574,0.0,-0.0
941,9.41,11.890701263521702,10.0,5.0,0.022024316256644017,0.022024316256644017,0.0,3.3036474384966024,0.0,-0.0
942,9.42,11.892904157351634,10.0,5.0,0.022028938299321815,0.022028938299321815,0.0,3.3043407448982722,0.0,-0.0
943,9.43,11.895107513553134,10.0,5.0,0.022033562014997104,0.022033562014997104,0.0,3.3050343022495654,0.0,-0.0
944,9.44,11.897311332293583,10.0,5.0,0.02203818740449904,0.02203818740449904,0.0,3.3057281106748557,0.0,-0.0
945,9.450000000000001,11.89951561374045,10.0,5.0,0.022042814468657336,0.022042814468657336,0.0,3.3064221702986005,0.0,-0.0
946,9.46,11.90172035806128,10.0,5.0,0.022047443208302143,0.022047443208302143,0.0,3.3071164812453215,0.0,-0.0
947,9.47,11.903925565423705,10.0,5.0,0.022052073624264194,0.022052073624264194,0.0,3.3078110436396293,0.0,-0.0
948,9.48,11.906131235995442,10.0,5.0,0.022056705717374638,0.022056705717374638,0.0,3.3085058576061956,0.0,-0.0
949,9.49,11.908337369944288,10.0,5.0,0.02206133948846522,0.02206133948846522,0.0,3.309200923269783,0.0,-0.0
950,9.5,11.910543967438125,10.0,5.0,0.02206597493836816,0.02206597493836816,0.0,3.309896240755224,0.0,-0.0
951,9.51,11.912751028644916,10.0,5.0,0.02207061206791616,0.02207061206791616,0.0,3.310591810187424,0.0,-0.0
952,9.52,11.91495855373271,10.0,5.0,0.02207525087794248,0.02207525087794248,0.0,3.311287631691372,0.0,-0.0
953,9.53,11.917166542869637,10.0,5.0,0.022079891369280853,0.022079891369280853,0.0,3.311983705392128,0.0,-0.0
954,9.540000000000001,11.919374996223913,10.0,5.0,0.022084533542765555,0.022084533542765555,0.0,3.3126800314148332,0.0,-0.0
955,9.55,11.921583913963836,10.0,5.0,0.022089177399231337,0.022089177399231337,0.0,3.3133766098847004,0.0,-0.0
956,9.56,11.923793296257788,10.0,5.0,0.02209382293951348,0.02209382293951348,0.0,3.314073440927022,0.0,-0.0
957,9.57,11.926003143274233,10.0,5.0,0.022098470164447798,0.022098470164447798,0.0,3.3147705246671695,0.0,-0.0
958,9.58,11.92821345518172,10.0,5.0,0.02210311907487055,0.02210311907487055,0.0,3.315467861230583,0.0,-0.0
959,9.59,11.930424232148882,10.0,5.0,0.022107769671618586,0.022107769671618586,0.0,3.316165450742788,0.0,-0.0
960,9.6,11.932635474344435,10.0,5.0,0.022112421955529222,0.022112421955529222,0.0,3.316863293329383,0.0,-0.0
961,9.61,11.93484718193718,10.0,5.0,0.0221170759274403,0.0221170759274403,0.0,3.317561389116045,0.0,-0.0
962,9.620000000000001,11.937059355095998,10.0,5.0,0.02212173158819015,0.02212173158819015,0.0,3.3182597382285226,0.0,-0.0
963,9.63,11.93927199398986,10.0,5.0,0.022126388938617656,0.022126388938617656,0.0,3.3189583407926486,0.0,-0.0
