step,x_mm,y_mm,z_mm,odor_conc,forward_cmd,turn_cmd,distance_to_source_mm
101,10.005157838923694,10.005402626284631,5.0,0.0008175096045444473,0.0008175096045444473,0.9991824903954556,56.56107511862736
102,10.005154095786644,10.00548429265937,5.0,0.0008175211213150834,0.0008175211213150834,0.9991824788786849,56.56102001879464
103,10.005149071329976,10.005565891359245,5.0,0.0008175324449848688,0.0008175324449848688,0.9991824675550152,56.56096587291402
104,10.005142766757423,10.005647402262186,5.0,0.0008175435727482246,0.0008175435727482246,0.9991824564272518,56.56091269436548
105,10.005135183589033,10.005728805266996,5.0,0.0008175545018478757,0.0008175545018478757,0.9991824454981522,56.56086049629052
106,10.00512632366082,10.005810080298328,5.0,0.0008175652295755579,0.0008175652295755579,0.9991824347704245,56.56080929158895
107,10.005116189124331,10.005891207311668,5.0,0.000817575753272689,0.000817575753272689,0.9991824242467273,56.5607590929156
108,10.005104782446146,10.005972166298301,5.0,0.0008175860703310493,0.0008175860703310493,0.999182413929669,56.56070991267718
109,10.005092106407279,10.006052937290276,5.0,0.0008175961781934323,0.0008175961781934323,0.9991824038218066,56.5606617630292
110,10.00507816410252,10.006133500365355,5.0,0.0008176060743542968,0.0008176060743542968,0.9991823939256457,56.56061465587293
111,10.005062958939686,10.006213835651959,5.0,0.0008176157563603932,0.0008176157563603932,0.9991823842436396,56.56056860285242
112,10.005046494638805,10.006293923334095,5.0,0.0008176252218113884,0.0008176252218113884,0.9991823747781886,56.56052361535161
113,10.00502877523121,10.006373743656276,5.0,0.0008176344683604663,0.0008176344683604663,0.9991823655316395,56.560479704491456
114,10.005009805058563,10.00645327692842,5.0,0.000817643493714928,0.000817643493714928,0.9991823565062851,56.56043688112718
115,10.004989588771798,10.006532503530739,5.0,0.0008176522956367659,0.0008176522956367659,0.9991823477043632,56.56039515584554
116,10.004968131329987,10.006611403918608,5.0,0.0008176608719432358,0.0008176608719432358,0.9991823391280568,56.56035453896221
117,10.004945437999133,10.006689958627419,5.0,0.0008176692205073972,0.0008176692205073972,0.9991823307794926,56.56031504051917
118,10.004921514350883,10.006768148277411,5.0,0.0008176773392586627,0.0008176773392586627,0.9991823226607414,56.56027667028222
119,10.004896366261159,10.00684595357848,5.0,0.0008176852261833206,0.0008176852261833206,0.9991823147738167,56.560239437738524
120,10.004869999908726,10.006923355334974,5.0,0.0008176928793250371,0.0008176928793250371,0.999182307120675,56.560203352094234
121,10.004842421773668,10.007000334450456,5.0,0.0008177002967853627,0.0008177002967853627,0.9991822997032146,56.56016842227224
122,10.004813638635808,10.00707687193245,5.0,0.0008177074767241976,0.0008177074767241976,0.9991822925232758,56.56013465690983
123,10.00478365757303,10.007152948897152,5.0,0.0008177144173602778,0.0008177144173602778,0.9991822855826398,56.56010206435667
124,10.00475248595955,10.00722854657413,5.0,0.0008177211169716051,0.0008177211169716051,0.9991822788830284,56.56007065267258
125,10.00472013146409,10.007303646310977,5.0,0.0008177275738959031,0.0008177275738959031,0.9991822724261041,56.56004042962562
126,10.004686602047999,10.007378229577952,5.0,0.0008177337865310208,0.0008177337865310208,0.999182266213469,56.5600114026901
127,10.004651905963284,10.007452277972583,5.0,0.0008177397533353518,0.0008177397533353518,0.9991822602466647,56.559983579044705
128,10.004616051750581,10.00752577322423,5.0,0.0008177454728282217,0.0008177454728282217,0.9991822545271718,56.55995696557071
129,10.004579048237046,10.007598697198638,5.0,0.0008177509435902574,0.0008177509435902574,0.9991822490564097,56.55993156885029
130,10.004540904534172,10.007671031902433,5.0,0.0008177561642637553,0.0008177561642637553,0.9991822438357363,56.55990739516478
131,10.004501630035545,10.007742759487595,5.0,0.0008177611335530232,0.0008177611335530232,0.999182238866447,56.55988445049323
132,10.00446123441452,10.007813862255896,5.0,0.0008177658502247038,0.0008177658502247038,0.9991822341497753,56.55986274051081
133,10.004419727621833,10.007884322663294,5.0,0.0008177703131080951,0.0008177703131080951,0.9991822296868919,56.5598422705874
134,10.004377119883136,10.007954123324298,5.0,0.0008177745210954469,0.0008177745210954469,0.9991822254789046,56.559823045786324
135,10.00433342169647,10.00802324701628,5.0,0.0008177784731422335,0.0008177784731422335,0.9991822215268578,56.559805070862964
136,10.00428864382967,10.008091676683765,5.0,0.0008177821682674307,0.0008177821682674307,0.9991822178317326,56.55978835026368
137,10.00424279731769,10.008159395442657,5.0,0.0008177856055537522,0.0008177856055537522,0.9991822143944462,56.55977288812461
138,10.00419589345989,10.008226386584447,5.0,0.0008177887841478988,0.0008177887841478988,0.9991822112158522,56.55975868827068
139,10.004147943817216,10.008292633580353,5.0,0.0008177917032607584,0.0008177917032607584,0.9991822082967392,56.55974575421467
140,10.004098960209348,10.008358120085438,5.0,0.0008177943621676145,0.0008177943621676145,0.9991822056378323,56.559734089156244
141,10.00404895471177,10.008422829942663,5.0,0.0008177967602083315,0.0008177967602083315,0.9991822032397917,56.55972369598126
142,10.003997939652777,10.008486747186907,5.0,0.0008177988967875174,0.0008177988967875174,0.9991822011032124,56.55971457726095
143,10.003945927610413,10.00854985604893,5.0,0.0008178007713746844,0.0008178007713746844,0.9991821992286253,56.55970673525133
144,10.00389293140936,10.00861214095929,5.0,0.0008178023835043705,0.0008178023835043705,0.9991821976164956,56.559700171892665
145,10.003838964117755,10.008673586552217,5.0,0.0008178037327762643,0.0008178037327762643,0.9991821962672237,56.55969488880886
146,10.003784039043941,10.008734177669421,5.0,0.0008178048188553157,0.0008178048188553157,0.9991821951811447,56.559690887307205
147,10.00372816973318,10.008793899363864,5.0,0.0008178056414718016,0.0008178056414718016,0.9991821943585282,56.559688168377946
148,10.003671369964275,10.00885273690347,5.0,0.0008178062004214122,0.0008178062004214122,0.9991821937995786,56.55968673269406
149,10.003613653746164,10.008910675774784,5.0,0.000817806495565294,0.000817806495565294,0.9991821935044347,56.55968658061111
150,10.003555035314438,10.008967701686572,5.0,0.0008178065268300889,0.0008178065268300889,0.9991821934731699,56.55968771216713
151,10.003495529127802,10.009023800573376,5.0,0.0008178062942079468,0.0008178062942079468,0.9991821937057921,56.55969012708261
152,10.003435149864494,10.009078958599,5.0,0.0008178057977565388,0.0008178057977565388,0.9991821942022434,56.559693824760615
153,10.003373912418633,10.00913316215995,5.0,0.0008178050375990278,0.0008178050375990278,0.999182194962401,56.55969880428687
154,10.003311831896525,10.009186397888804,5.0,0.0008178040139240527,0.0008178040139240527,0.9991821959860759,56.55970506443001
155,10.003248923612908,10.009238652657535,5.0,0.000817802726985669,0.000817802726985669,0.9991821972730144,56.559712603641934
156,10.003185203087153,10.009289913580762,5.0,0.0008178011771032893,0.0008178011771032893,0.9991821988228967,56.5597214200581
157,10.0031206860394,10.009340168018952,5.0,0.0008177993646616036,0.0008177993646616036,0.9991822006353384,56.55973151149811
158,10.003055388386667,10.009389403581553,5.0,0.0008177972901104753,0.0008177972901104753,0.9991822027098896,56.559742875466114
159,10.00298932623888,10.009437608130064,5.0,0.0008177949539648353,0.0008177949539648353,0.9991822050460352,56.559755509151586
160,10.002922515894884,10.009484769781047,5.0,0.0008177923568045444,0.0008177923568045444,0.9991822076431954,56.559769409429904
161,10.002854973838382,10.009530876909071,5.0,0.0008177894992742507,0.0008177894992742507,0.9991822105007258,56.5597845728632
162,10.00278671673385,10.009575918149597,5.0,0.0008177863820832224,0.0008177863820832224,0.9991822136179168,56.5598009957012
163,10.002717761422389,10.009619882401786,5.0,0.000817783006005172,0.000817783006005172,0.9991822169939948,56.55981867388218
164,10.002648124917544,10.00966275883125,5.0,0.0008177793718780542,0.0008177793718780542,0.9991822206281219,56.55983760303393
165,10.002577824401074,10.009704536872743,5.0,0.0008177754806038584,0.0008177754806038584,0.9991822245193961,56.559857778474914
166,10.002506877218687,10.009745206232763,5.0,0.0008177713331483773,0.0008177713331483773,0.9991822286668516,56.559879195215416
167,10.002435300875723,10.00978475689211,5.0,0.000817766930540962,0.000817766930540962,0.9991822330694591,56.559901847958784
168,10.002363113032809,10.009823179108356,5.0,0.0008177622738742606,0.0008177622738742606,0.9991822377261257,56.559925731102744
169,10.002290331501472,10.009860463418258,5.0,0.0008177573643039422,0.0008177573643039422,0.9991822426356961,56.559950838740825
170,10.002216974239708,10.0098966006401,5.0,0.0008177522030484027,0.0008177522030484027,0.9991822477969516,56.559977164663835
171,10.002143059347524,10.009931581875954,5.0,0.0008177467913884574,0.0008177467913884574,0.9991822532086115,56.560004702361404
172,10.00206860506244,10.009965398513879,5.0,0.0008177411306670102,0.0008177411306670102,0.999182258869333,56.560033445023606
173,10.001993629754958,10.009998042230052,5.0,0.0008177352222887222,0.0008177352222887222,0.9991822647777113,56.56006338554269
174,10.001918151923993,10.010029504990817,5.0,0.0008177290677196494,0.0008177290677196494,0.9991822709322804,56.56009451651484
175,10.001842190192287,10.010059779054663,5.0,0.0008177226684868717,0.0008177226684868717,0.9991822773315131,56.56012683024203
176,10.001765763301771,10.010088856974136,5.0,0.0008177160261781053,0.0008177160261781053,0.9991822839738219,56.56016031873392
177,10.00168889010892,10.010116731597671,5.0,0.0008177091424413049,0.0008177091424413049,0.9991822908575587,56.56019497370992
178,10.001611589580062,10.010143396071355,5.0,0.0008177020189842424,0.0008177020189842424,0.9991822979810158,56.56023078660121
179,10.001533880786669,10.010168843840603,5.0,0.0008176946575740715,0.0008176946575740715,0.9991823053424259,56.5602677485529
180,10.001455782900623,10.010193068651779,5.0,0.0008176870600368847,0.0008176870600368847,0.9991823129399631,56.56030585042623
181,10.001377315189448,10.010216064553724,5.0,0.0008176792282572525,0.0008176792282572525,0.9991823207717427,56.56034508280089
182,10.001298497011534,10.010237825899216,5.0,0.0008176711641777356,0.0008176711641777356,0.9991823288358223,56.5603854359773
183,10.001219347811325,10.010258347346355,5.0,0.0008176628697984124,0.0008176628697984124,0.9991823371302015,56.56042689997915
184,10.00113988711449,10.010277623859867,5.0,0.0008176543471763498,0.0008176543471763498,0.9991823456528236,56.56046946455577
185,10.001060134523083,10.010295650712337,5.0,0.0008176455984250981,0.0008176455984250981,0.9991823544015749,56.56051311918479
186,10.000980109710667,10.01031242348536,5.0,0.0008176366257141552,0.0008176366257141552,0.9991823633742859,56.56055785307471
187,10.00089983241744,10.010327938070615,5.0,0.0008176274312684087,0.0008176274312684087,0.9991823725687315,56.560603655167604
188,10.000819322445329,10.010342190670867,5.0,0.0008176180173675875,0.0008176180173675875,0.9991823819826324,56.560650514141905
189,10.000738599653081,10.010355177800882,5.0,0.0008176083863456721,0.0008176083863456721,0.9991823916136543,56.560698418415235
190,10.000657683951335,10.010366896288277,5.0,0.0008175985405903097,0.0008175985405903097,0.9991824014594097,56.56074735614725
191,10.000576595297682,10.010377343274275,5.0,0.0008175884825422147,0.0008175884825422147,0.9991824115174578,56.560797315242645
192,10.00049535369171,10.010386516214398,5.0,0.0008175782146945499,0.0008175782146945499,0.9991824217853055,56.56084828335415
193,10.00041397917005,10.01039441287907,5.0,0.0008175677395922946,0.0008175677395922946,0.9991824322604077,56.560900247885634
194,10.000332491801407,10.010401031354148,5.0,0.0008175570598315998,0.0008175570598315998,0.9991824429401684,56.5609531959952
195,10.000250911681578,10.01040637004137,5.0,0.0008175461780591471,0.0008175461780591471,0.9991824538219408,56.56100711459847
196,10.000169258928475,10.010410427658728,5.0,0.0008175350969714587,0.0008175350969714587,0.9991824649030285,56.561061990371755
197,10.000087553677139,10.010413203240761,5.0,0.0008175238193142418,0.0008175238193142418,0.9991824761806858,56.56111780975545
198,10.000005816074745,10.010414696138765,5.0,0.0008175123478816736,0.0008175123478816736,0.9991824876521184,56.56117455895739
199,9.999924066275616,10.010414906020928,5.0,0.0008175006855157138,0.0008175006855157138,0.9991824993144843,56.561232223956274
200,9.999842324436223,10.01041383287239,5.0,0.0008174888351053805,0.0008174888351053805,0.9991825111648946,56.5612907905052
201,9.999760610710196,10.01041147699521,5.0,0.000817476799586025,0.000817476799586025,0.999182523200414,56.561350244135156
202,9.99967894524333,10.010407839008277,5.0,0.0008174645819385913,0.0008174645819385913,0.9991825354180615,56.56141057015869
203,9.999597348168603,10.010402919847115,5.0,0.0008174521851888687,0.0008174521851888687,0.9991825478148111,56.56147175367356
204,9.99951583960118,10.01039672076363,5.0,0.0008174396124067229,0.0008174396124067229,0.9991825603875932,56.56153377956638
205,9.999434439633445,10.01038924332577,5.0,0.0008174268667053339,0.0008174268667053339,0.9991825731332946,56.56159663251646
206,9.999353168330023,10.01038048941711,5.0,0.0008174139512404092,0.0008174139512404092,0.9991825860487595,56.5616602969996
207,9.999272045722813,10.010370461236345,5.0,0.0008174008692093862,0.0008174008692093862,0.9991825991307907,56.561724757291934
208,9.99919109180604,10.010359161296734,5.0,0.0008173876238506346,0.0008173876238506346,0.9991826123761494,56.56178999747386
209,9.9991103265313,10.01034659242543,5.0,0.00081737421844264,0.00081737421844264,0.9991826257815574,56.561856001434
210,9.999029769802632,10.010332757762761,5.0,0.0008173606563031853,0.0008173606563031853,0.9991826393436968,56.56192275287323
211,9.998949441471598,10.010317660761418,5.0,0.0008173469407885083,0.0008173469407885083,0.9991826530592115,56.56199023530869
212,9.998869361332373,10.010301305185566,5.0,0.0008173330752924694,0.0008173330752924694,0.9991826669247076,56.56205843207792
213,9.998789549116854,10.010283695109889,5.0,0.0008173190632457002,0.0008173190632457002,0.9991826809367543,56.562127326342996
214,9.998710024489784,10.010264834918543,5.0,0.0008173049081147311,0.0008173049081147311,0.9991826950918853,56.562196901094694
215,9.998630807043895,10.010244729304041,5.0,0.0008172906134011421,0.0008172906134011421,0.9991827093865988,56.562267139156766
216,9.998551916295073,10.010223383266066,5.0,0.0008172761826406668,0.0008172761826406668,0.9991827238173593,56.56233802319014
217,9.99847337167753,10.010200802110193,5.0,0.0008172616194023221,0.0008172616194023221,0.9991827383805977,56.56240953569729
218,9.998395192539018,10.010176991446553,5.0,0.0008172469272875046,0.0008172469272875046,0.9991827530727125,56.56248165902656
219,9.998317398136045,10.010151957188405,5.0,0.0008172321099290967,0.0008172321099290967,0.9991827678900709,56.56255437537654
220,9.998240007629128,10.010125705550651,5.0,0.00081721717099055,0.00081721717099055,0.9991827828290094,56.56262766680049
221,9.998163040078069,10.010098243048255,5.0,0.0008172021141649815,0.0008172021141649815,0.999182797885835,56.56270151521078
222,9.998086514437247,10.01006957649461,5.0,0.0008171869431742401,0.0008171869431742401,0.9991828130568258,56.56277590238344
223,9.998010449550955,10.010039712999815,5.0,0.0008171716617679806,0.0008171716617679806,0.999182828338232,56.5628508099626
224,9.997934864148748,10.010008659968884,5.0,0.0008171562737227283,0.0008171562737227283,0.9991828437262773,56.56292621946508
225,9.997859776840828,10.00997642509989,5.0,0.0008171407828409392,0.0008171407828409392,0.9991828592171591,56.563002112284984
226,9.99778520611346,10.00994301638202,5.0,0.0008171251929500481,0.0008171251929500481,0.9991828748070499,56.563078469698304
227,9.997711170324427,10.00990844209358,5.0,0.000817109507901511,0.000817109507901511,0.9991828904920985,56.563155272867554
228,9.997637687698495,10.009872710799904,5.0,0.000817093731569854,0.000817093731569854,0.9991829062684301,56.56323250284646
229,9.997564776322937,10.009835831351213,5.0,0.0008170778678517016,0.0008170778678517016,0.9991829221321483,56.5633101405846
230,9.997492454143083,10.009797812880397,5.0,0.0008170619206648124,0.0008170619206648124,0.9991829380793352,56.56338816693219
231,9.997420738957901,10.00975866480072,5.0,0.0008170458939470972,0.0008170458939470972,0.999182954106053,56.5634665626448
232,9.997349648415618,10.009718396803473,5.0,0.000817029791655643,0.000817029791655643,0.9991829702083443,56.56354530838809
233,9.997279200009386,10.009677018855538,5.0,0.0008170136177657294,0.0008170136177657294,0.9991829863822342,56.56362438474264
234,9.997209411072976,10.0096345411969,5.0,0.0008169973762698422,0.0008169973762698422,0.9991830026237302,56.56370377220873
235,9.997140298776529,10.009590974338094,5.0,0.0008169810711766767,0.0008169810711766767,0.9991830189288233,56.563783451211165
