step,x_mm,y_mm,z_mm,odor_conc,forward_cmd,turn_cmd,distance_to_source_mm
140,20.262754869979727,20.0,5.0,0.018961018843340047,0.018961018843340047,0.0,42.24101973109686
141,20.264651447100594,20.0,5.0,0.018965771208678615,0.018965771208678615,0.0,42.2396845817108
142,20.26654849966594,20.0,5.0,0.018970525653480633,0.018970525653480633,0.0,42.238349140593996
143,20.26844602788384,20.0,5.0,0.01897528217900612,0.01897528217900612,0.0,42.23701340763639
144,20.27034403196249,20.0,5.0,0.018980040786516054,0.018980040786516054,0.0,42.23567738272784
145,20.272242512110218,20.0,5.0,0.018984801477272373,0.018984801477272373,0.0,42.23434106575817
146,20.274141468535472,20.0,5.0,0.01898956425253796,0.01898956425253796,0.0,42.23300445661713
147,20.27604090144683,20.0,5.0,0.01899432911357667,0.01899432911357667,0.0,42.23166755519443
148,20.277940811052996,20.0,5.0,0.01899909606165329,0.01899909606165329,0.0,42.23033036137971
149,20.2798411975628,20.0,5.0,0.019003865098033593,0.019003865098033593,0.0,42.228992875062566
150,20.2817420611852,20.0,5.0,0.019008636223984295,0.019008636223984295,0.0,42.227655096132544
151,20.283643402129275,20.0,5.0,0.01901340944077308,0.01901340944077308,0.0,42.226317024479116
152,20.28554522060424,20.0,5.0,0.0190181847496686,0.0190181847496686,0.0,42.22497865999171
153,20.287447516819437,20.0,5.0,0.019022962151940447,0.019022962151940447,0.0,42.2236400025597
154,20.289350290984324,20.0,5.0,0.019027741648859207,0.019027741648859207,0.0,42.22230105207239
155,20.291253543308493,20.0,5.0,0.019032523241696405,0.019032523241696405,0.0,42.220961808419055
156,20.293157274001665,20.0,5.0,0.019037306931724535,0.019037306931724535,0.0,42.21962227148888
157,20.295061483273688,20.0,5.0,0.01904209272021709,0.01904209272021709,0.0,42.218282441171034
158,20.29696617133453,20.0,5.0,0.019046880608448467,0.019046880608448467,0.0,42.216942317354594
159,20.298871338394303,20.0,5.0,0.01905167059769407,0.01905167059769407,0.0,42.2156018999286
160,20.300776984663226,20.0,5.0,0.019056462689230294,0.019056462689230294,0.0,42.21426118878204
161,20.30268311035166,20.0,5.0,0.019061256884334438,0.019061256884334438,0.0,42.212920183803824
162,20.304589715670087,20.0,5.0,0.019066053184284826,0.019066053184284826,0.0,42.21157888488284
163,20.306496800829123,20.0,5.0,0.01907085159036074,0.01907085159036074,0.0,42.21023729190789
164,20.308404366039507,20.0,5.0,0.019075652103842423,0.019075652103842423,0.0,42.20889540476772
165,20.310312411512108,20.0,5.0,0.019080454726011102,0.019080454726011102,0.0,42.207553223351056
166,20.312220937457923,20.0,5.0,0.019085259458148967,0.019085259458148967,0.0,42.20621074754652
167,20.314129944088076,20.0,5.0,0.01909006630153918,0.01909006630153918,0.0,42.20486797724272
168,20.316039431613824,20.0,5.0,0.019094875257465907,0.019094875257465907,0.0,42.20352491232818
169,20.317949400246544,20.0,5.0,0.019099686327214264,0.019099686327214264,0.0,42.20218155269138
170,20.31985985019775,20.0,5.0,0.019104499512070338,0.019104499512070338,0.0,42.20083789822073
171,20.321770781679085,20.0,5.0,0.019109314813321215,0.019109314813321215,0.0,42.199493948804616
172,20.32368219490231,20.0,5.0,0.01911413223225495,0.01911413223225495,0.0,42.19814970433133
173,20.325594090079328,20.0,5.0,0.019118951770160573,0.019118951770160573,0.0,42.19680516468913
174,20.32750646742216,20.0,5.0,0.019123773428328102,0.019123773428328102,0.0,42.195460329766206
175,20.329419327142965,20.0,5.0,0.01912859720804855,0.01912859720804855,0.0,42.19411519945071
176,20.331332669454028,20.0,5.0,0.01913342311061387,0.01913342311061387,0.0,42.192769773630715
177,20.33324649456776,20.0,5.0,0.01913825113731703,0.01913825113731703,0.0,42.19142405219426
178,20.335160802696706,20.0,5.0,0.019143081289451986,0.019143081289451986,0.0,42.1900780350293
