forward_scale,final_distance,min_distance,avg_distance,max_concentration,avg_concentration,avg_forward_action,avg_turn_action,success
0.3,42.42640687119285,42.42640687119285,42.426406871192846,0.00012340980408667956,0.0001234098040866795,3.702294122600387e-05,0.49993829509795673,0
0.6,42.42640687119285,42.42640687119285,42.426406871192846,0.00012340980408667956,0.0001234098040866795,7.404588245200773e-05,0.49993829509795673,0
1.0,42.42640687119285,42.42640687119285,42.426406871192846,0.00012340980408667956,0.0001234098040866795,0.0001234098040866795,0.49993829509795673,0
1.5,42.42640687119285,42.42640687119285,42.426406871192846,0.00012340980408667956,0.0001234098040866795,0.00018511470613001931,0.49993829509795673,0
2.0,42.42640687119285,42.42640687119285,42.426406871192846,0.00012340980408667956,0.0001234098040866795,0.000246819608173359,0.49993829509795673,0
